# SDSS DR7 selection function from McGreer et al. (2013)
# corrected for cosmology in M1450
# corrected for photometric and spectroscopic incompleteness
# this is only for the riz inclusion box and not for griz stellar locus outlier selection
# -> maybe not trustworthy at z<4.6, Richards et al. selection function is ~1 but McGreer's is ~0
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  211  4.675  -24.68  0.00000  0.0500  0.100
  212  4.675  -24.58  0.00000  0.0500  0.100
  213  4.725  -29.78  0.23014  0.0500  0.100
  214  4.725  -29.68  0.26624  0.0500  0.100
  215  4.725  -29.58  0.29331  0.0500  0.100
  216  4.725  -29.48  0.32490  0.0500  0.100
  217  4.725  -29.38  0.42869  0.0500  0.100
  218  4.725  -29.28  0.59114  0.0500  0.100
  219  4.725  -29.18  0.57309  0.0500  0.100
  220  4.725  -29.08  0.61370  0.0500  0.100
  221  4.725  -28.98  0.67236  0.0500  0.100
  222  4.725  -28.88  0.68590  0.0500  0.100
  223  4.725  -28.78  0.74005  0.0500  0.100
  224  4.725  -28.68  0.82127  0.0500  0.100
  225  4.725  -28.58  0.83933  0.0500  0.100
  226  4.725  -28.48  0.84384  0.0500  0.100
  227  4.725  -28.38  0.86640  0.0500  0.100
  228  4.725  -28.28  0.87091  0.0500  0.100
  229  4.725  -28.18  0.88445  0.0500  0.100
  230  4.725  -28.08  0.87543  0.0500  0.100
  231  4.725  -27.98  0.89347  0.0500  0.100
  232  4.725  -27.88  0.88896  0.0500  0.100
  233  4.725  -27.78  0.88896  0.0500  0.100
  234  4.725  -27.68  0.88896  0.0500  0.100
  235  4.725  -27.58  0.88896  0.0500  0.100
  236  4.725  -27.48  0.87994  0.0500  0.100
  237  4.725  -27.38  0.88445  0.0500  0.100
  238  4.725  -27.28  0.89347  0.0500  0.100
  239  4.725  -27.18  0.87994  0.0500  0.100
  240  4.725  -27.08  0.86640  0.0500  0.100
  241  4.725  -26.98  0.88445  0.0500  0.100
  242  4.725  -26.88  0.89799  0.0500  0.100
  243  4.725  -26.78  0.87543  0.0500  0.100
  244  4.725  -26.68  0.87543  0.0500  0.100
  245  4.725  -26.58  0.85737  0.0500  0.100
  246  4.725  -26.48  0.89347  0.0500  0.100
  247  4.725  -26.38  0.87543  0.0500  0.100
  248  4.725  -26.28  0.84384  0.0500  0.100
  249  4.725  -26.18  0.84835  0.0500  0.100
  250  4.725  -26.08  0.82579  0.0500  0.100
  251  4.725  -25.98  0.85737  0.0500  0.100
  252  4.725  -25.88  0.76261  0.0500  0.100
  253  4.725  -25.78  0.64529  0.0500  0.100
  254  4.725  -25.68  0.18952  0.0500  0.100
  255  4.725  -25.58  0.04964  0.0500  0.100
  256  4.725  -25.48  0.00000  0.0500  0.100
  257  4.725  -25.38  0.00000  0.0500  0.100
  258  4.725  -25.28  0.00000  0.0500  0.100
  259  4.725  -25.18  0.00000  0.0500  0.100
  260  4.725  -25.08  0.00000  0.0500  0.100
  261  4.725  -24.98  0.00000  0.0500  0.100
  262  4.725  -24.88  0.00000  0.0500  0.100
  263  4.725  -24.78  0.00000  0.0500  0.100
  264  4.725  -24.68  0.00000  0.0500  0.100
  265  4.725  -24.58  0.00000  0.0500  0.100
  266  4.775  -29.78  0.46930  0.0500  0.100
  267  4.775  -29.68  0.49186  0.0500  0.100
  268  4.775  -29.58  0.55504  0.0500  0.100
  269  4.775  -29.48  0.61370  0.0500  0.100
  270  4.775  -29.38  0.63626  0.0500  0.100
  271  4.775  -29.28  0.65883  0.0500  0.100
  272  4.775  -29.18  0.73102  0.0500  0.100
  273  4.775  -29.08  0.76261  0.0500  0.100
  274  4.775  -28.98  0.78518  0.0500  0.100
  275  4.775  -28.88  0.83933  0.0500  0.100
  276  4.775  -28.78  0.82579  0.0500  0.100
  277  4.775  -28.68  0.83933  0.0500  0.100
  278  4.775  -28.58  0.85737  0.0500  0.100
  279  4.775  -28.48  0.87091  0.0500  0.100
  280  4.775  -28.38  0.86640  0.0500  0.100
  281  4.775  -28.28  0.87091  0.0500  0.100
  282  4.775  -28.18  0.86640  0.0500  0.100
