# Selection function for SDSS Overlap Region z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  206  5.850  -25.30  0.00000  0.0500  0.100
  207  5.850  -25.20  0.00000  0.0500  0.100
  208  5.850  -25.10  0.00000  0.0500  0.100
  209  5.850  -25.00  0.00000  0.0500  0.100
  210  5.850  -24.90  0.00000  0.0500  0.100
  211  5.900  -28.30  0.00000  0.0500  0.100
  212  5.900  -28.20  0.00000  0.0500  0.100
  213  5.900  -28.10  0.00000  0.0500  0.100
  214  5.900  -28.00  0.00000  0.0500  0.100
  215  5.900  -27.90  0.00000  0.0500  0.100
  216  5.900  -27.80  0.00000  0.0500  0.100
  217  5.900  -27.70  0.00000  0.0500  0.100
  218  5.900  -27.60  0.00000  0.0500  0.100
  219  5.900  -27.50  0.00000  0.0500  0.100
  220  5.900  -27.40  0.00000  0.0500  0.100
  221  5.900  -27.30  0.00000  0.0500  0.100
  222  5.900  -27.20  0.00000  0.0500  0.100
  223  5.900  -27.10  0.00300  0.0500  0.100
  224  5.900  -27.00  0.01300  0.0500  0.100
  225  5.900  -26.90  0.04200  0.0500  0.100
  226  5.900  -26.80  0.11300  0.0500  0.100
  227  5.900  -26.70  0.21500  0.0500  0.100
  228  5.900  -26.60  0.34100  0.0500  0.100
  229  5.900  -26.50  0.49600  0.0500  0.100
  230  5.900  -26.40  0.60900  0.0500  0.100
  231  5.900  -26.30  0.67500  0.0500  0.100
  232  5.900  -26.20  0.66400  0.0500  0.100
  233  5.900  -26.10  0.57200  0.0500  0.100
  234  5.900  -26.00  0.44600  0.0500  0.100
  235  5.900  -25.90  0.25300  0.0500  0.100
  236  5.900  -25.80  0.08100  0.0500  0.100
  237  5.900  -25.70  0.01100  0.0500  0.100
  238  5.900  -25.60  0.00000  0.0500  0.100
  239  5.900  -25.50  0.00000  0.0500  0.100
  240  5.900  -25.40  0.00000  0.0500  0.100
  241  5.900  -25.30  0.00000  0.0500  0.100
  242  5.900  -25.20  0.00000  0.0500  0.100
  243  5.900  -25.10  0.00000  0.0500  0.100
  244  5.900  -25.00  0.00000  0.0500  0.100
  245  5.900  -24.90  0.00000  0.0500  0.100
  246  5.950  -28.30  0.00000  0.0500  0.100
  247  5.950  -28.20  0.00000  0.0500  0.100
  248  5.950  -28.10  0.00000  0.0500  0.100
  249  5.950  -28.00  0.00000  0.0500  0.100
  250  5.950  -27.90  0.00000  0.0500  0.100
  251  5.950  -27.80  0.00000  0.0500  0.100
  252  5.950  -27.70  0.00000  0.0500  0.100
  253  5.950  -27.60  0.00000  0.0500  0.100
  254  5.950  -27.50  0.00000  0.0500  0.100
  255  5.950  -27.40  0.00000  0.0500  0.100
  256  5.950  -27.30  0.00000  0.0500  0.100
  257  5.950  -27.20  0.00100  0.0500  0.100
  258  5.950  -27.10  0.00700  0.0500  0.100
  259  5.950  -27.00  0.02900  0.0500  0.100
  260  5.950  -26.90  0.08300  0.0500  0.100
  261  5.950  -26.80  0.17100  0.0500  0.100
  262  5.950  -26.70  0.29500  0.0500  0.100
  263  5.950  -26.60  0.42700  0.0500  0.100
  264  5.950  -26.50  0.57100  0.0500  0.100
  265  5.950  -26.40  0.66200  0.0500  0.100
  266  5.950  -26.30  0.68700  0.0500  0.100
  267  5.950  -26.20  0.63000  0.0500  0.100
  268  5.950  -26.10  0.52600  0.0500  0.100
  269  5.950  -26.00  0.37700  0.0500  0.100
  270  5.950  -25.90  0.14700  0.0500  0.100
  271  5.950  -25.80  0.03100  0.0500  0.100
  272  5.950  -25.70  0.00300  0.0500  0.100
  273  5.950  -25.60  0.00000  0.0500  0.100
  274  5.950  -25.50  0.00000  0.0500  0.100
  275  5.950  -25.40  0.00000  0.0500  0.100
  276  5.950  -25.30  0.00000  0.0500  0.100
  277  5.950  -25.20  0.00000  0.0500  0.100
  278  5.950  -25.10  0.00000  0.0500  0.100
  279  5.950  -25.00  0.00000  0.0500  0.100
  280  5.950  -24.90  0.00000  0.0500  0.100
  281  6.000  -28.30  0.00000  0.0500  0.100
  282  6.000  -28.20  0.00000  0.0500  0.100
  283  6.000  -28.10  0.00000  0.0500  0.100
  284  6.000  -28.00  0.00000  0.0500  0.100
  285  6.000  -27.90  0.00000  0.0500  0.100
  286  6.000  -27.80  0.00000  0.0500  0.100
  287  6.000  -27.70  0.00000  0.0500  0.100
  288  6.000  -27.60  0.00000  0.0500  0.100
