# 2SLAQ selection function in SGP region (Croom et al. 2009, MNRAS, 392, 19)
# M1450 computed with imag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in Croom et al.)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in Croom et al., only quality=1 redshifts considered)
# Tiles at z >= 2.2 removed from original file.
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  429  1.500  -22.92  0.53395  0.0500  0.250
  430  1.500  -22.67  0.41750  0.0500  0.250
  431  1.500  -22.42  0.38431  0.0500  0.250
  432  1.500  -22.17  0.37040  0.0500  0.250
  433  1.550  -25.99  0.80796  0.0500  0.250
  434  1.550  -25.74  0.83256  0.0500  0.250
  435  1.550  -25.49  0.85025  0.0500  0.250
  436  1.550  -25.24  0.82580  0.0500  0.250
  437  1.550  -24.99  0.72553  0.0500  0.250
  438  1.550  -24.74  0.57236  0.0500  0.250
  439  1.550  -24.49  0.39516  0.0500  0.250
  440  1.550  -24.24  0.33873  0.0500  0.250
  441  1.550  -23.99  0.34350  0.0500  0.250
  442  1.550  -23.74  0.24632  0.0500  0.250
  443  1.550  -23.49  0.39332  0.0500  0.250
  444  1.550  -23.24  0.55375  0.0500  0.250
  445  1.550  -22.99  0.51733  0.0500  0.250
  446  1.550  -22.74  0.39307  0.0500  0.250
  447  1.550  -22.49  0.36189  0.0500  0.250
  448  1.550  -22.24  0.37777  0.0500  0.250
  449  1.600  -26.06  0.80879  0.0500  0.250
  450  1.600  -25.81  0.83341  0.0500  0.250
  451  1.600  -25.56  0.85200  0.0500  0.250
  452  1.600  -25.31  0.82748  0.0500  0.250
  453  1.600  -25.06  0.72405  0.0500  0.250
  454  1.600  -24.81  0.57769  0.0500  0.250
  455  1.600  -24.56  0.40391  0.0500  0.250
  456  1.600  -24.31  0.33979  0.0500  0.250
  457  1.600  -24.06  0.34780  0.0500  0.250
  458  1.600  -23.81  0.24997  0.0500  0.250
  459  1.600  -23.56  0.40007  0.0500  0.250
  460  1.600  -23.31  0.56762  0.0500  0.250
  461  1.600  -23.06  0.52191  0.0500  0.250
  462  1.600  -22.81  0.41251  0.0500  0.250
  463  1.600  -22.56  0.38014  0.0500  0.250
  464  1.600  -22.31  0.37935  0.0500  0.250
  465  1.650  -26.12  0.82208  0.0500  0.250
  466  1.650  -25.87  0.84711  0.0500  0.250
  467  1.650  -25.62  0.87039  0.0500  0.250
  468  1.650  -25.37  0.83338  0.0500  0.250
  469  1.650  -25.12  0.73293  0.0500  0.250
