# Selection function for SDSS Stripe 82 z~6 survey (Jiang et al. 2016, arXiv:1610.05369)
# provided by Linhua Jiang
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  238  5.900  -24.60  0.79000  0.0500  0.100
  239  5.900  -24.50  0.66200  0.0500  0.100
  240  5.900  -24.40  0.45100  0.0500  0.100
  241  5.900  -24.30  0.25400  0.0500  0.100
  242  5.900  -24.20  0.13400  0.0500  0.100
  243  5.900  -24.10  0.06500  0.0500  0.100
  244  5.900  -24.00  0.05500  0.0500  0.100
  245  5.900  -23.90  0.05300  0.0500  0.100
  246  5.950  -27.30  1.00000  0.0500  0.100
  247  5.950  -27.20  1.00000  0.0500  0.100
  248  5.950  -27.10  1.00000  0.0500  0.100
  249  5.950  -27.00  1.00000  0.0500  0.100
  250  5.950  -26.90  1.00000  0.0500  0.100
  251  5.950  -26.80  1.00000  0.0500  0.100
  252  5.950  -26.70  1.00000  0.0500  0.100
  253  5.950  -26.60  1.00000  0.0500  0.100
  254  5.950  -26.50  1.00000  0.0500  0.100
  255  5.950  -26.40  1.00000  0.0500  0.100
  256  5.950  -26.30  1.00000  0.0500  0.100
  257  5.950  -26.20  1.00000  0.0500  0.100
  258  5.950  -26.10  1.00000  0.0500  0.100
  259  5.950  -26.00  1.00000  0.0500  0.100
  260  5.950  -25.90  0.99800  0.0500  0.100
  261  5.950  -25.80  0.99800  0.0500  0.100
  262  5.950  -25.70  0.99900  0.0500  0.100
  263  5.950  -25.60  0.99900  0.0500  0.100
  264  5.950  -25.50  0.99700  0.0500  0.100
  265  5.950  -25.40  0.99500  0.0500  0.100
  266  5.950  -25.30  0.99300  0.0500  0.100
  267  5.950  -25.20  0.98800  0.0500  0.100
  268  5.950  -25.10  0.98400  0.0500  0.100
  269  5.950  -25.00  0.97700  0.0500  0.100
  270  5.950  -24.90  0.96200  0.0500  0.100
  271  5.950  -24.80  0.93400  0.0500  0.100
  272  5.950  -24.70  0.87000  0.0500  0.100
