# BOSS color selection function (Ross et al. 2013, ApJ, 773, 14)
# M1450 computed from imag with Beta's template,
# selection function corrected for mean spectroscopic completeness (fsc=0.962)
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  196  2.225  -25.16  0.43675  0.0500  0.100
  197  2.225  -25.06  0.44627  0.0500  0.100
  198  2.225  -24.96  0.42116  0.0500  0.100
  199  2.225  -24.86  0.53324  0.0500  0.100
  200  2.225  -24.76  0.47773  0.0500  0.100
  201  2.225  -24.66  0.44560  0.0500  0.100
  202  2.225  -24.56  0.40991  0.0500  0.100
  203  2.225  -24.46  0.33670  0.0500  0.100
  204  2.225  -24.36  0.39144  0.0500  0.100
  205  2.225  -24.26  0.38797  0.0500  0.100
  206  2.225  -24.16  0.32246  0.0500  0.100
  207  2.225  -24.06  0.26570  0.0500  0.100
  208  2.225  -23.96  0.24733  0.0500  0.100
  209  2.225  -23.86  0.25416  0.0500  0.100
  210  2.225  -23.76  0.27965  0.0500  0.100
  211  2.225  -23.66  0.26667  0.0500  0.100
  212  2.225  -23.56  0.21991  0.0500  0.100
  213  2.225  -23.46  0.23155  0.0500  0.100
  214  2.225  -23.36  0.16325  0.0500  0.100
  215  2.225  -23.26  0.16316  0.0500  0.100
  216  2.225  -23.16  0.13160  0.0500  0.100
  217  2.225  -23.06  0.08446  0.0500  0.100
  218  2.225  -22.96  0.11198  0.0500  0.100
  219  2.225  -22.86  0.09812  0.0500  0.100
  220  2.225  -22.76  0.06013  0.0500  0.100
  221  2.275  -27.11  0.00000  0.0500  0.100
  222  2.275  -27.01  0.00000  0.0500  0.100
  223  2.275  -26.91  0.00000  0.0500  0.100
  224  2.275  -26.81  0.39211  0.0500  0.100
  225  2.275  -26.71  0.75267  0.0500  0.100
  226  2.275  -26.61  0.78567  0.0500  0.100
  227  2.275  -26.51  0.78066  0.0500  0.100
  228  2.275  -26.41  0.69351  0.0500  0.100
  229  2.275  -26.31  0.72381  0.0500  0.100
  230  2.275  -26.21  0.71294  0.0500  0.100
  231  2.275  -26.11  0.76075  0.0500  0.100
  232  2.275  -26.01  0.80702  0.0500  0.100
  233  2.275  -25.91  0.67734  0.0500  0.100
  234  2.275  -25.81  0.79115  0.0500  0.100
  235  2.275  -25.71  0.71082  0.0500  0.100
  236  2.275  -25.61  0.82136  0.0500  0.100
  237  2.275  -25.51  0.73468  0.0500  0.100
  238  2.275  -25.41  0.69370  0.0500  0.100
  239  2.275  -25.31  0.75767  0.0500  0.100
  240  2.275  -25.21  0.73247  0.0500  0.100
  241  2.275  -25.11  0.68542  0.0500  0.100
  242  2.275  -25.01  0.75950  0.0500  0.100
  243  2.275  -24.91  0.70880  0.0500  0.100
  244  2.275  -24.81  0.72958  0.0500  0.100
  245  2.275  -24.71  0.66647  0.0500  0.100
  246  2.275  -24.61  0.66946  0.0500  0.100
  247  2.275  -24.51  0.64752  0.0500  0.100
  248  2.275  -24.41  0.58288  0.0500  0.100
  249  2.275  -24.31  0.47061  0.0500  0.100
  250  2.275  -24.21  0.44858  0.0500  0.100
  251  2.275  -24.11  0.44300  0.0500  0.100
  252  2.275  -24.01  0.49274  0.0500  0.100
  253  2.275  -23.91  0.37470  0.0500  0.100
  254  2.275  -23.81  0.43588  0.0500  0.100
  255  2.275  -23.71  0.35940  0.0500  0.100
  256  2.275  -23.61  0.29456  0.0500  0.100
  257  2.275  -23.51  0.35719  0.0500  0.100
  258  2.275  -23.41  0.27754  0.0500  0.100
  259  2.275  -23.31  0.26359  0.0500  0.100
  260  2.275  -23.21  0.27051  0.0500  0.100
  261  2.275  -23.11  0.20462  0.0500  0.100
  262  2.275  -23.01  0.12881  0.0500  0.100
  263  2.275  -22.91  0.15883  0.0500  0.100
  264  2.275  -22.81  0.09947  0.0500  0.100
  265  2.325  -27.17  0.00000  0.0500  0.100
  266  2.325  -27.07  0.00000  0.0500  0.100
