# Kashikawa et al. (2015, ApJ, 798, 28) selection function for Subaru High-z Quasar Survey (6.5deg2)
# provided by Nobunari Kashikawa
# cosmology is H_0=70km/s/Mpc, Omega_M=0.3, Omega_Lambda=0.7
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  306  5.700  -25.25  0.00597  0.0500  0.050
  307  5.700  -25.20  0.00605  0.0500  0.050
  308  5.700  -25.15  0.00613  0.0500  0.050
  309  5.700  -25.10  0.00622  0.0500  0.050
  310  5.700  -25.05  0.00636  0.0500  0.050
  311  5.700  -25.00  0.00652  0.0500  0.050
  312  5.700  -24.95  0.00668  0.0500  0.050
  313  5.700  -24.90  0.00685  0.0500  0.050
  314  5.700  -24.85  0.00701  0.0500  0.050
  315  5.700  -24.80  0.00716  0.0500  0.050
  316  5.700  -24.75  0.00733  0.0500  0.050
  317  5.700  -24.70  0.00748  0.0500  0.050
  318  5.700  -24.65  0.00764  0.0500  0.050
  319  5.700  -24.60  0.00781  0.0500  0.050
  320  5.700  -24.55  0.00797  0.0500  0.050
  321  5.700  -24.50  0.00813  0.0500  0.050
  322  5.700  -24.45  0.00829  0.0500  0.050
  323  5.700  -24.40  0.00845  0.0500  0.050
  324  5.700  -24.35  0.00861  0.0500  0.050
  325  5.700  -24.30  0.00877  0.0500  0.050
  326  5.700  -24.25  0.00893  0.0500  0.050
  327  5.700  -24.20  0.00909  0.0500  0.050
  328  5.700  -24.15  0.00925  0.0500  0.050
  329  5.700  -24.10  0.00941  0.0500  0.050
  330  5.700  -24.05  0.00971  0.0500  0.050
  331  5.700  -24.00  0.01004  0.0500  0.050
  332  5.700  -23.95  0.01038  0.0500  0.050
  333  5.700  -23.90  0.01071  0.0500  0.050
  334  5.700  -23.85  0.01105  0.0500  0.050
  335  5.700  -23.80  0.01139  0.0500  0.050
  336  5.700  -23.75  0.01172  0.0500  0.050
  337  5.700  -23.70  0.01206  0.0500  0.050
  338  5.700  -23.65  0.01239  0.0500  0.050
  339  5.700  -23.60  0.01273  0.0500  0.050
  340  5.700  -23.55  0.01306  0.0500  0.050
  341  5.700  -23.50  0.01340  0.0500  0.050
  342  5.700  -23.45  0.01374  0.0500  0.050
  343  5.700  -23.40  0.01407  0.0500  0.050
  344  5.700  -23.35  0.01441  0.0500  0.050
  345  5.700  -23.30  0.01474  0.0500  0.050
  346  5.700  -23.25  0.01508  0.0500  0.050
  347  5.700  -23.20  0.01541  0.0500  0.050
  348  5.700  -23.15  0.01575  0.0500  0.050
