# Willott et al. (2010) selection function for CFHQS Deep Survey (4.47deg2)
# corrected for cosmology in M1450
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only at low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag
  400  5.800  -21.10  0.00000  0.0250  0.100
  401  5.825  -29.00  0.34890  0.0250  0.100
  402  5.825  -28.90  0.35500  0.0250  0.100
  403  5.825  -28.80  0.35500  0.0250  0.100
  404  5.825  -28.70  0.35500  0.0250  0.100
  405  5.825  -28.60  0.35500  0.0250  0.100
  406  5.825  -28.50  0.35500  0.0250  0.100
  407  5.825  -28.40  0.35500  0.0250  0.100
  408  5.825  -28.30  0.35500  0.0250  0.100
  409  5.825  -28.20  0.35500  0.0250  0.100
  410  5.825  -28.10  0.35500  0.0250  0.100
  411  5.825  -28.00  0.35500  0.0250  0.100
  412  5.825  -27.90  0.35500  0.0250  0.100
  413  5.825  -27.80  0.35500  0.0250  0.100
  414  5.825  -27.70  0.35500  0.0250  0.100
  415  5.825  -27.60  0.35500  0.0250  0.100
  416  5.825  -27.50  0.35500  0.0250  0.100
  417  5.825  -27.40  0.35500  0.0250  0.100
  418  5.825  -27.30  0.35500  0.0250  0.100
  419  5.825  -27.20  0.35500  0.0250  0.100
  420  5.825  -27.10  0.35500  0.0250  0.100
  421  5.825  -27.00  0.35500  0.0250  0.100
  422  5.825  -26.90  0.35500  0.0250  0.100
  423  5.825  -26.80  0.35500  0.0250  0.100
  424  5.825  -26.70  0.35500  0.0250  0.100
  425  5.825  -26.60  0.35500  0.0250  0.100
  426  5.825  -26.50  0.35500  0.0250  0.100
  427  5.825  -26.40  0.35500  0.0250  0.100
  428  5.825  -26.30  0.35500  0.0250  0.100
  429  5.825  -26.20  0.35500  0.0250  0.100
  430  5.825  -26.10  0.35500  0.0250  0.100
  431  5.825  -26.00  0.35500  0.0250  0.100
  432  5.825  -25.90  0.35500  0.0250  0.100
  433  5.825  -25.80  0.35500  0.0250  0.100
  434  5.825  -25.70  0.35490  0.0250  0.100
  435  5.825  -25.60  0.35490  0.0250  0.100
  436  5.825  -25.50  0.35480  0.0250  0.100
  437  5.825  -25.40  0.35480  0.0250  0.100
  438  5.825  -25.30  0.35480  0.0250  0.100
  439  5.825  -25.20  0.35530  0.0250  0.100
  440  5.825  -25.10  0.35680  0.0250  0.100
  441  5.825  -25.00  0.35990  0.0250  0.100
  442  5.825  -24.90  0.36470  0.0250  0.100
  443  5.825  -24.80  0.37100  0.0250  0.100
