# Glikman et al. 2011 completeness in NDWFS field (1.71deg2) including spectroscopic incompleteness
# Tile dz and dmag set using tiling.py with z_tolerance = 0.0100 and mag_tolerance = 0.0010; see unique values at end of file.
# Tile sizes are non-uniform only a low redshift due to host-galaxy correction.
# counter   z   M1450   p   dz   dmag 
  154  3.520  -24.23  0.00000  0.0200  0.050
  155  3.520  -24.18  0.00000  0.0200  0.050
  156  3.520  -24.13  0.00000  0.0200  0.050
  157  3.520  -24.08  0.00000  0.0200  0.050
  158  3.520  -24.03  0.00000  0.0200  0.050
  159  3.520  -23.98  0.00000  0.0200  0.050
  160  3.520  -23.93  0.00000  0.0200  0.050
  161  3.520  -23.88  0.00000  0.0200  0.050
  162  3.520  -23.83  0.00000  0.0200  0.050
  163  3.520  -23.78  0.00000  0.0200  0.050
  164  3.520  -23.73  0.00000  0.0200  0.050
  165  3.520  -23.68  0.00000  0.0200  0.050
  166  3.520  -23.63  0.00000  0.0200  0.050
  167  3.520  -23.58  0.00000  0.0200  0.050
  168  3.520  -23.53  0.00000  0.0200  0.050
  169  3.520  -23.48  0.00000  0.0200  0.050
  170  3.520  -23.43  0.00000  0.0200  0.050
  171  3.520  -23.38  0.00000  0.0200  0.050
  172  3.520  -23.33  0.00000  0.0200  0.050
  173  3.520  -23.28  0.00000  0.0200  0.050
  174  3.520  -23.23  0.00000  0.0200  0.050
  175  3.520  -23.18  0.00000  0.0200  0.050
  176  3.520  -23.13  0.00000  0.0200  0.050
  177  3.520  -23.08  0.00000  0.0200  0.050
  178  3.520  -23.03  0.00000  0.0200  0.050
  179  3.520  -22.98  0.00000  0.0200  0.050
  180  3.520  -22.93  0.00000  0.0200  0.050
  181  3.520  -22.88  0.00000  0.0200  0.050
  182  3.520  -22.83  0.00000  0.0200  0.050
  183  3.520  -22.78  0.00000  0.0200  0.050
  184  3.520  -22.73  0.00000  0.0200  0.050
  185  3.520  -22.68  0.00000  0.0200  0.050
  186  3.520  -22.63  0.00000  0.0200  0.050
  187  3.520  -22.58  0.00000  0.0200  0.050
  188  3.520  -22.53  0.00000  0.0200  0.050
  189  3.520  -22.48  0.00000  0.0200  0.050
  190  3.520  -22.43  0.00000  0.0200  0.050
  191  3.520  -22.38  0.00000  0.0200  0.050
  192  3.520  -22.33  0.00000  0.0200  0.050
  193  3.520  -22.28  0.00000  0.0200  0.050
  194  3.520  -22.23  0.00006  0.0200  0.050
  195  3.520  -22.18  0.00181  0.0200  0.050
  196  3.520  -22.13  0.00306  0.0200  0.050
  197  3.520  -22.08  0.00366  0.0200  0.050
  198  3.520  -22.03  0.00356  0.0200  0.050
  199  3.520  -21.98  0.00304  0.0200  0.050
  200  3.520  -21.93  0.00234  0.0200  0.050
  201  3.520  -21.88  0.00162  0.0200  0.050
  202  3.520  -21.83  0.00101  0.0200  0.050
  203  3.540  -26.84  0.00000  0.0200  0.050
