# Bongiorno et al. 2007, A&A, 472, 443: QLF of VVDS type1 AGN and SDSS DR3 (bright end)
# QSO emissivity for their parametric LDDE model at across the quoted redshift range 0<z<4
# Their LF is in rest-frame B band (in AB mag), conversion to M1450 with M1450=M_B+0.70
# emissivity calculated for M1450<-21 and M1450<-18 in units of 1e24 erg/s/Hz/Mpc^3
# counter   z      e1450_21 e1450_18 e912_21  e912_18
      178   3.56   5.6571   6.0751   4.2634   4.5784
      179   3.58   5.6233   6.0388   4.2379   4.5510
      180   3.60   5.5899   6.0028   4.2127   4.5240
      181   3.62   5.5567   5.9673   4.1878   4.4971
      182   3.64   5.5239   5.9320   4.1630   4.4706
      183   3.66   5.4915   5.8972   4.1386   4.4443
      184   3.68   5.4594   5.8627   4.1144   4.4183
      185   3.70   5.4276   5.8285   4.0904   4.3926
      186   3.72   5.3961   5.7947   4.0667   4.3671
      187   3.74   5.3649   5.7613   4.0432   4.3419
      188   3.76   5.3340   5.7281   4.0199   4.3169
      189   3.78   5.3035   5.6953   3.9969   4.2922
      190   3.80   5.2732   5.6628   3.9741   4.2677
      191   3.82   5.2433   5.6307   3.9515   4.2435
      192   3.84   5.2136   5.5988   3.9292   4.2195
      193   3.86   5.1843   5.5673   3.9070   4.1957
      194   3.88   5.1552   5.5360   3.8851   4.1722
      195   3.90   5.1264   5.5051   3.8634   4.1488
      196   3.92   5.0979   5.4745   3.8419   4.1258
      197   3.94   5.0696   5.4441   3.8206   4.1029
      198   3.96   5.0416   5.4141   3.7995   4.0802
      199   3.98   5.0139   5.3843   3.7786   4.0578
      200   4.00   4.9864   5.3548   3.7580   4.0356
