# Palanque-Delabrouille et al. 2016, A&A, 587, A41: QLF of variability-selected QSOs in eBOSS
# I calculated the QSO emissivity for their parametric PLE+LEDE model across the quoted redshift range 0.68<z<4
# Attention: 1. Apparently wrong K correction (Caditz 2017)
#            2. K correction is uncertain at z>2.6 due to Lya forest
#            3. They fit binned LFs
#            4. They assume a constant faint-end slope which is poorly constrained by their data at z>2.6
# Cosmology rescaled to our values, conversion from Mg(z=2) to M1450 with Lusso et al. spectral index
# emissivity calculated for M1450<-21 and M1450<-18 in units of 1e24 erg/s/Hz/Mpc^3
# counter   z      e1450_21 e1450_18 e912_21  e912_18
       56   1.78  11.2032  12.4666   8.4432   9.3953
       57   1.80  11.3716  12.6432   8.5701   9.5284
       58   1.82  11.5343  12.8137   8.6926   9.6569
       59   1.84  11.6908  12.9777   8.8106   9.7805
       60   1.86  11.8409  13.1349   8.9237   9.8990
       61   1.88  11.9843  13.2852   9.0318  10.0122
       62   1.90  12.1207  13.4280   9.1346  10.1198
       63   1.92  12.2500  13.5633   9.2320  10.2218
       64   1.94  12.3717  13.6907   9.3238  10.3178
       65   1.96  12.4857  13.8099   9.4097  10.4077
       66   1.98  12.5918  13.9209   9.4897  10.4913
       67   2.00  12.6897  14.0232   9.5634  10.5684
       68   2.02  12.7793  14.1169   9.6309  10.6390
       69   2.04  12.8603  14.2016   9.6920  10.7028
       70   2.06  12.9326  14.2771   9.7465  10.7598
       71   2.08  12.9962  14.3435   9.7944  10.8098
       72   2.10  13.0506  14.4004   9.8354  10.8527
       73   2.12  13.0961  14.4479   9.8697  10.8884
       74   2.14  13.1323  14.4857   9.8970  10.9170
       75   2.16  13.1594  14.5139   9.9174  10.9382
       76   2.18  13.1770  14.5324   9.9307  10.9521
       77   2.20  13.1854  14.5410   9.9370  10.9587
       78   2.22  12.9509  14.2797   9.7603  10.7617
       79   2.24  12.7192  14.0215   9.5856  10.5671
       80   2.26  12.4903  13.7665   9.4131  10.3750
       81   2.28  12.2641  13.5147   9.2427  10.1852
       82   2.30  12.0408  13.2660   9.0744   9.9978
       83   2.32  11.8203  13.0206   8.9082   9.8128
       84   2.34  11.6026  12.7783   8.7441   9.6302
       85   2.36  11.3877  12.5392   8.5822   9.4500
       86   2.38  11.1755  12.3032   8.4223   9.2722
       87   2.40  10.9662  12.0704   8.2645   9.0967
       88   2.42  10.7595  11.8408   8.1088   8.9236
       89   2.44  10.5557  11.6142   7.9552   8.7529
       90   2.46  10.3546  11.3908   7.8036   8.5845
       91   2.48  10.1563  11.1705   7.6542   8.4185
       92   2.50   9.9607  10.9532   7.5067   8.2548
       93   2.52   9.7678  10.7391   7.3614   8.0934
       94   2.54   9.5776  10.5280   7.2181   7.9343
       95   2.56   9.3902  10.3199   7.0768   7.7775
       96   2.58   9.2054  10.1149   6.9375   7.6230
       97   2.60   9.0233   9.9129   6.8003   7.4707
       98   2.62   8.8438   9.7139   6.6650   7.3208
       99   2.64   8.6670   9.5179   6.5318   7.1730
      100   2.66   8.4929   9.3248   6.4005   7.0275
      101   2.68   8.3213   9.1347   6.2712   6.8843
      102   2.70   8.1524   8.9475   6.1439   6.7432
      103   2.72   7.9860   8.7633   6.0185   6.6043
      104   2.74   7.8222   8.5819   5.8951   6.4676
      105   2.76   7.6609   8.4033   5.7736   6.3331
      106   2.78   7.5022   8.2276   5.6539   6.2007
      107   2.80   7.3460   8.0548   5.5362   6.0704
      108   2.82   7.1922   7.8847   5.4203   5.9422
      109   2.84   7.0410   7.7174   5.3063   5.8161
      110   2.86   6.8922   7.5528   5.1942   5.6921
      111   2.88   6.7458   7.3910   5.0839   5.5702
      112   2.90   6.6018   7.2319   4.9754   5.4502
      113   2.92   6.4603   7.0755   4.8687   5.3323
      114   2.94   6.3211   6.9217   4.7638   5.2164
      115   2.96   6.1842   6.7705   4.6607   5.1025
      116   2.98   6.0497   6.6220   4.5593   4.9906
      117   3.00   5.9175   6.4760   4.4596   4.8805
      118   3.02   5.7875   6.3326   4.3617   4.7724
      119   3.04   5.6598   6.1916   4.2655   4.6662
      120   3.06   5.5344   6.0533   4.1709   4.5620
      121   3.08   5.4112   5.9173   4.0781   4.4595
      122   3.10   5.2901   5.7838   3.9868   4.3589
      123   3.12   5.1712   5.6528   3.8972   4.2601
      124   3.14   5.0545   5.5241   3.8093   4.1632
      125   3.16   4.9399   5.3978   3.7229   4.0680
      126   3.18   4.8274   5.2738   3.6381   3.9745
      127   3.20   4.7169   5.1522   3.5548   3.8829
      128   3.22   4.6085   5.0328   3.4731   3.7929
      129   3.24   4.5021   4.9156   3.3930   3.7046
      130   3.26   4.3977   4.8007   3.3143   3.6180
      131   3.28   4.2953   4.6880   3.2371   3.5331
      132   3.30   4.1948   4.5775   3.1614   3.4498
      133   3.32   4.0963   4.4691   3.0871   3.3681
      134   3.34   3.9997   4.3628   3.0143   3.2880
      135   3.36   3.9049   4.2586   2.9429   3.2094
      136   3.38   3.8120   4.1565   2.8728   3.1325
      137   3.40   3.7209   4.0564   2.8042   3.0570
      138   3.42   3.6316   3.9582   2.7369   2.9831
      139   3.44   3.5441   3.8621   2.6710   2.9106
      140   3.46   3.4583   3.7679   2.6063   2.8396
      141   3.48   3.3743   3.6756   2.5430   2.7701
      142   3.50   3.2920   3.5852   2.4810   2.7020
      143   3.52   3.2113   3.4967   2.4202   2.6353
      144   3.54   3.1323   3.4100   2.3606   2.5699
      145   3.56   3.0549   3.3251   2.3023   2.5060
      146   3.58   2.9792   3.2421   2.2452   2.4433
      147   3.60   2.9050   3.1607   2.1893   2.3820
      148   3.62   2.8324   3.0811   2.1346   2.3220
      149   3.64   2.7613   3.0032   2.0810   2.2633
      150   3.66   2.6917   2.9269   2.0286   2.2058
      151   3.68   2.6236   2.8523   1.9773   2.1496
      152   3.70   2.5570   2.7793   1.9270   2.0946
      153   3.72   2.4918   2.7079   1.8779   2.0408
      154   3.74   2.4280   2.6381   1.8298   1.9881
      155   3.76   2.3656   2.5698   1.7828   1.9367
      156   3.78   2.3046   2.5030   1.7368   1.8863
      157   3.80   2.2449   2.4377   1.6919   1.8371
      158   3.82   2.1866   2.3739   1.6479   1.7890
      159   3.84   2.1295   2.3115   1.6049   1.7420
      160   3.86   2.0738   2.2505   1.5629   1.6961
      161   3.88   2.0193   2.1909   1.5218   1.6511
      162   3.90   1.9660   2.1327   1.4817   1.6073
      163   3.92   1.9139   2.0758   1.4424   1.5644
      164   3.94   1.8631   2.0202   1.4041   1.5225
      165   3.96   1.8134   1.9659   1.3666   1.4816
      166   3.98   1.7648   1.9129   1.3300   1.4416
      167   4.00   1.7174   1.8611   1.2943   1.4026
