# Uniform SDSS DR7 QSO sample with McGreer et al. (2013) selection function
# 148 QSOs, 4.7<z<5.1, 6248deg2 (Shen & Kelly 2012)
# counter  z     M1450  p       area    sample
       53  4.792 -25.89 0.74456 6248.00  8
       54  4.793 -26.18 0.87543 6248.00  8
       55  4.794 -26.43 0.87543 6248.00  8
       56  4.796 -26.85 0.87543 6248.00  8
       57  4.798 -27.07 0.87543 6248.00  8
       58  4.799 -26.80 0.85286 6248.00  8
       59  4.801 -26.14 0.83933 6248.00  8
       60  4.802 -27.34 0.83481 6248.00  8
       61  4.806 -26.75 0.84835 6248.00  8
       62  4.806 -26.25 0.84384 6248.00  8
       63  4.809 -26.39 0.84835 6248.00  8
       64  4.810 -26.58 0.80774 6248.00  8
       65  4.811 -25.79 0.25270 6248.00  8
       66  4.813 -26.42 0.84835 6248.00  8
       67  4.814 -27.41 0.83481 6248.00  8
       68  4.815 -26.04 0.79871 6248.00  8
       69  4.816 -26.53 0.84384 6248.00  8
       70  4.818 -26.02 0.74456 6248.00  8
       71  4.821 -27.33 0.83933 6248.00  8
       72  4.829 -26.59 0.80774 6248.00  8
       73  4.830 -26.76 0.84835 6248.00  8
       74  4.830 -27.02 0.85737 6248.00  8
       75  4.832 -26.36 0.84835 6248.00  8
       76  4.834 -26.15 0.83933 6248.00  8
       77  4.836 -26.44 0.84384 6248.00  8
       78  4.837 -26.24 0.84384 6248.00  8
       79  4.848 -26.57 0.80774 6248.00  8
       80  4.849 -26.59 0.80774 6248.00  8
       81  4.849 -26.58 0.80774 6248.00  8
       82  4.850 -26.13 0.83933 6248.00  8
       83  4.851 -26.67 0.81676 6248.00  8
       84  4.855 -26.44 0.81225 6248.00  8
       85  4.862 -27.05 0.77615 6248.00  8
       86  4.864 -26.24 0.77615 6248.00  8
       87  4.869 -26.61 0.80322 6248.00  8
       88  4.871 -26.19 0.74907 6248.00  8
       89  4.872 -26.90 0.79871 6248.00  8
       90  4.872 -27.71 0.78066 6248.00  8
       91  4.874 -26.45 0.81225 6248.00  8
       92  4.875 -26.78 0.77615 6248.00  8
       93  4.876 -26.47 0.81225 6248.00  8
       94  4.878 -26.15 0.74907 6248.00  8
       95  4.879 -26.04 0.73554 6248.00  8
       96  4.879 -26.16 0.74907 6248.00  8
       97  4.881 -26.08 0.73554 6248.00  8
       98  4.883 -26.41 0.76713 6248.00  8
       99  4.883 -26.35 0.76713 6248.00  8
      100  4.885 -27.36 0.82127 6248.00  8
      101  4.885 -26.81 0.77615 6248.00  8
      102  4.890 -26.44 0.81225 6248.00  8
      103  4.891 -27.19 0.78066 6248.00  8
      104  4.893 -26.67 0.81676 6248.00  8
      105  4.895 -26.50 0.81225 6248.00  8
      106  4.900 -27.02 0.69041 6248.00  8
      107  4.901 -26.12 0.58211 6248.00  8
      108  4.904 -26.79 0.67687 6248.00  8
      109  4.907 -27.34 0.70395 6248.00  8
      110  4.909 -27.01 0.69041 6248.00  8
      111  4.913 -27.67 0.69041 6248.00  8
      112  4.922 -27.27 0.65431 6248.00  8
      113  4.927 -27.68 0.69041 6248.00  8
      114  4.933 -26.72 0.72200 6248.00  8
      115  4.934 -27.12 0.69944 6248.00  8
      116  4.934 -26.96 0.69041 6248.00  8
      117  4.936 -26.87 0.69493 6248.00  8
      118  4.943 -27.66 0.69041 6248.00  8
      119  4.945 -27.34 0.70395 6248.00  8
      120  4.950 -27.02 0.58662 6248.00  8
      121  4.956 -26.75 0.57760 6248.00  8
      122  4.958 -25.99 0.16696 6248.00  8
      123  4.961 -27.07 0.54601 6248.00  8
      124  4.967 -28.17 0.45576 6248.00  8
      125  4.978 -27.05 0.54601 6248.00  8
      126  4.984 -26.78 0.57760 6248.00  8
      127  4.996 -27.27 0.56858 6248.00  8
      128  4.998 -26.58 0.62273 6248.00  8
      129  5.004 -27.18 0.40612 6248.00  8
      130  5.005 -27.00 0.43771 6248.00  8
      131  5.010 -26.17 0.37454 6248.00  8
      132  5.011 -26.51 0.48284 6248.00  8
      133  5.015 -26.77 0.47381 6248.00  8
      134  5.018 -26.29 0.47832 6248.00  8
      135  5.022 -26.70 0.50089 6248.00  8
      136  5.023 -25.90 0.00903 6248.00  8
      137  5.025 -26.65 0.50089 6248.00  8
      138  5.026 -27.01 0.43771 6248.00  8
      139  5.030 -26.88 0.46027 6248.00  8
      140  5.031 -26.26 0.47832 6248.00  8
      141  5.032 -26.40 0.50540 6248.00  8
      142  5.037 -26.82 0.47381 6248.00  8
      143  5.038 -26.62 0.45576 6248.00  8
      144  5.050 -26.46 0.48284 6248.00  8
      145  5.059 -25.81 0.00000 6248.00  8
      146  5.073 -26.54 0.35197 6248.00  8
      147  5.084 -26.65 0.31587 6248.00  8
      148  5.091 -26.62 0.35197 6248.00  8
