# 2SLAQ sample in SGP region (Croom et al. 2009, MNRAS, 392, 19; Croom et al. 2009, MNRAS, 399, 1755)
# 3663 QSOs, 0.4<z<2.6, gmag_dered<21.85, 64.2deg2, range 2.2<z<2.6 likely superseded by BOSS
# sample includes QSOs previously observed by SDSS and 2QZ, minor double-counting with z<2.2 SDSS sample
# M1450 computed with gmag corrected for host galaxy light (Croom et al. 2009, MNRAS, 392, 19) and Beta's SED
# Croom et al.: host galaxy contribution significant and model-dependent at z<0.4 so only z>0.4 QSOs considered
# selection function corrected for coverage completeness (not all targets observed, different for NGP and SGP regions, Fig 4 in catalog paper)
# selection function corrected for spectroscopic completeness (redshift success, Fig 6b in catalog paper, only quality=1 redshifts considered)
# counter  z     M1450  p       area    sample
      279  0.683 -23.46 0.83799   64.20 15
      280  0.683 -20.98 0.47379   64.20 15
      281  0.684 -22.91 0.71516   64.20 15
      282  0.684 -21.11 0.47379   64.20 15
      283  0.684 -23.23 0.79886   64.20 15
      284  0.685 -20.22 0.24518   64.20 15
      285  0.685 -22.74 0.56348   64.20 15
      286  0.685 -23.23 0.79886   64.20 15
      287  0.686 -22.93 0.71516   64.20 15
      288  0.687 -22.71 0.56348   64.20 15
      289  0.688 -22.35 0.33166   64.20 15
      290  0.688 -21.89 0.23430   64.20 15
      291  0.688 -21.23 0.51032   64.20 15
      292  0.689 -23.90 0.81972   64.20 15
      293  0.690 -22.24 0.33166   64.20 15
      294  0.692 -22.91 0.56348   64.20 15
      295  0.692 -20.33 0.24518   64.20 15
      296  0.693 -20.30 0.24518   64.20 15
      297  0.693 -21.30 0.51032   64.20 15
      298  0.695 -21.32 0.51032   64.20 15
      299  0.695 -22.84 0.56348   64.20 15
      300  0.696 -22.71 0.56348   64.20 15
      301  0.696 -21.04 0.47379   64.20 15
      302  0.696 -20.81 0.32645   64.20 15
      303  0.697 -21.20 0.51032   64.20 15
      304  0.697 -22.84 0.56348   64.20 15
      305  0.698 -23.68 0.83799   64.20 15
      306  0.698 -21.51 0.37560   64.20 15
      307  0.699 -21.25 0.51032   64.20 15
      308  0.701 -23.27 0.79886   64.20 15
      309  0.702 -22.76 0.56348   64.20 15
      310  0.702 -23.95 0.79551   64.20 15
      311  0.703 -20.61 0.27950   64.20 15
      312  0.703 -21.18 0.47379   64.20 15
      313  0.703 -22.36 0.33166   64.20 15
      314  0.704 -23.18 0.71516   64.20 15
      315  0.704 -20.97 0.47379   64.20 15
      316  0.705 -23.68 0.83799   64.20 15
      317  0.705 -20.82 0.32645   64.20 15
      318  0.705 -21.48 0.37560   64.20 15
      319  0.707 -23.50 0.83799   64.20 15
      320  0.707 -23.61 0.83799   64.20 15
      321  0.709 -23.14 0.71516   64.20 15
      322  0.709 -22.98 0.71516   64.20 15
      323  0.709 -20.52 0.27950   64.20 15
      324  0.711 -21.57 0.37560   64.20 15
      325  0.711 -21.13 0.47379   64.20 15
      326  0.711 -22.24 0.33166   64.20 15
      327  0.712 -20.97 0.47379   64.20 15
      328  0.712 -21.37 0.51032   64.20 15
      329  0.715 -23.46 0.79886   64.20 15
      330  0.715 -23.29 0.79886   64.20 15
      331  0.715 -21.12 0.47379   64.20 15
      332  0.718 -24.15 0.79551   64.20 15
      333  0.719 -20.90 0.32645   64.20 15
      334  0.720 -20.86 0.32645   64.20 15
      335  0.723 -23.56 0.83799   64.20 15
      336  0.725 -23.38 0.79886   64.20 15
      337  0.725 -20.57 0.27950   64.20 15
      338  0.725 -21.45 0.53686   64.20 15
      339  0.726 -20.48 0.29727   64.20 15
      340  0.726 -23.86 0.81545   64.20 15
      341  0.727 -22.88 0.56052   64.20 15
      342  0.727 -21.41 0.53686   64.20 15
      343  0.730 -22.59 0.39766   64.20 15
      344  0.731 -21.64 0.39079   64.20 15
      345  0.731 -21.00 0.36865   64.20 15
      346  0.731 -24.08 0.79135   64.20 15
      347  0.732 -23.22 0.70776   64.20 15
      348  0.732 -23.24 0.70776   64.20 15
      349  0.733 -21.58 0.39079   64.20 15
      350  0.733 -22.55 0.39766   64.20 15
      351  0.734 -23.53 0.80055   64.20 15
      352  0.735 -22.68 0.39766   64.20 15
      353  0.735 -22.53 0.33661   64.20 15
      354  0.736 -21.85 0.24371   64.20 15
      355  0.737 -22.76 0.39766   64.20 15
      356  0.738 -20.71 0.33581   64.20 15
      357  0.739 -22.81 0.39766   64.20 15
      358  0.739 -20.86 0.36865   64.20 15
      359  0.739 -22.10 0.34170   64.20 15
      360  0.742 -23.54 0.80055   64.20 15
      361  0.743 -22.64 0.39766   64.20 15
      362  0.743 -21.20 0.50186   64.20 15
      363  0.743 -23.69 0.84325   64.20 15
      364  0.743 -21.03 0.36865   64.20 15
      365  0.744 -20.39 0.29727   64.20 15
      366  0.744 -20.89 0.36865   64.20 15
      367  0.745 -23.51 0.80055   64.20 15
      368  0.745 -23.70 0.84325   64.20 15
      369  0.745 -23.33 0.70776   64.20 15
      370  0.746 -22.32 0.34170   64.20 15
      371  0.746 -20.98 0.36865   64.20 15
      372  0.746 -21.20 0.50186   64.20 15
      373  0.746 -22.50 0.33661   64.20 15
      374  0.748 -23.56 0.80055   64.20 15
      375  0.748 -23.16 0.70776   64.20 15
      376  0.749 -21.39 0.53686   64.20 15
      377  0.749 -22.20 0.34170   64.20 15
      378  0.750 -21.05 0.36865   64.20 15
      379  0.752 -22.66 0.39766   64.20 15
      380  0.752 -21.55 0.53686   64.20 15
      381  0.752 -22.99 0.56052   64.20 15
      382  0.753 -23.81 0.84325   64.20 15
      383  0.753 -21.15 0.50186   64.20 15
      384  0.753 -21.34 0.50186   64.20 15
      385  0.754 -21.28 0.50186   64.20 15
      386  0.755 -22.35 0.34170   64.20 15
      387  0.755 -22.03 0.24371   64.20 15
      388  0.756 -23.32 0.70776   64.20 15
      389  0.756 -20.65 0.33581   64.20 15
      390  0.757 -23.60 0.80055   64.20 15
      391  0.757 -22.89 0.56052   64.20 15
      392  0.757 -21.51 0.53686   64.20 15
      393  0.760 -21.68 0.39079   64.20 15
      394  0.761 -21.47 0.53686   64.20 15
      395  0.762 -22.11 0.24371   64.20 15
      396  0.762 -21.86 0.39079   64.20 15
      397  0.763 -20.74 0.33581   64.20 15
      398  0.763 -21.46 0.53686   64.20 15
      399  0.764 -24.02 0.81545   64.20 15
      400  0.764 -24.19 0.79135   64.20 15
      401  0.765 -21.26 0.50186   64.20 15
      402  0.765 -23.72 0.84325   64.20 15
      403  0.765 -23.30 0.70776   64.20 15
      404  0.768 -22.74 0.39766   64.20 15
      405  0.769 -22.62 0.33661   64.20 15
      406  0.769 -21.51 0.53686   64.20 15
      407  0.769 -23.21 0.70776   64.20 15
      408  0.769 -21.82 0.39079   64.20 15
      409  0.770 -23.34 0.70776   64.20 15
      410  0.770 -21.50 0.53686   64.20 15
      411  0.771 -23.43 0.80055   64.20 15
      412  0.771 -23.42 0.80055   64.20 15
      413  0.771 -21.19 0.50186   64.20 15
      414  0.771 -21.22 0.50186   64.20 15
      415  0.773 -21.39 0.50186   64.20 15
      416  0.773 -21.92 0.24371   64.20 15
      417  0.774 -23.01 0.56052   64.20 15
      418  0.775 -21.04 0.36865   64.20 15
      419  0.775 -22.65 0.33661   64.20 15
      420  0.775 -20.60 0.34778   64.20 15
      421  0.776 -21.75 0.39670   64.20 15
      422  0.777 -21.80 0.39670   64.20 15
      423  0.777 -21.46 0.56159   64.20 15
      424  0.779 -22.78 0.40183   64.20 15
      425  0.779 -21.27 0.51504   64.20 15
      426  0.780 -22.28 0.34134   64.20 15
      427  0.781 -21.32 0.51504   64.20 15
      428  0.781 -20.55 0.34778   64.20 15
      429  0.781 -21.54 0.56159   64.20 15
      430  0.782 -23.57 0.80896   64.20 15
      431  0.782 -21.12 0.41417   64.20 15
      432  0.784 -23.55 0.80896   64.20 15
      433  0.784 -21.06 0.41417   64.20 15
      434  0.785 -23.72 0.84325   64.20 15
      435  0.786 -21.35 0.51504   64.20 15
      436  0.786 -24.02 0.82229   64.20 15
      437  0.786 -22.31 0.34134   64.20 15
      438  0.786 -21.37 0.51504   64.20 15
      439  0.787 -22.33 0.34134   64.20 15
      440  0.787 -24.06 0.82229   64.20 15
      441  0.787 -20.81 0.36658   64.20 15
      442  0.787 -21.80 0.39670   64.20 15
      443  0.788 -23.71 0.80896   64.20 15
      444  0.788 -23.42 0.71220   64.20 15
      445  0.789 -23.44 0.71220   64.20 15
      446  0.790 -21.55 0.56159   64.20 15
      447  0.790 -22.17 0.24971   64.20 15
      448  0.790 -22.08 0.24971   64.20 15
      449  0.792 -23.30 0.71220   64.20 15
      450  0.792 -21.43 0.51504   64.20 15
      451  0.793 -21.51 0.56159   64.20 15
      452  0.794 -24.33 0.79800   64.20 15
      453  0.795 -20.70 0.34778   64.20 15
      454  0.796 -21.69 0.56159   64.20 15
      455  0.796 -21.08 0.41417   64.20 15
      456  0.797 -21.08 0.41417   64.20 15
      457  0.798 -21.26 0.51504   64.20 15
      458  0.798 -21.19 0.41417   64.20 15
      459  0.800 -23.70 0.80896   64.20 15
      460  0.800 -21.45 0.51504   64.20 15
      461  0.801 -20.81 0.36658   64.20 15
      462  0.801 -24.34 0.79800   64.20 15
      463  0.801 -23.05 0.56703   64.20 15
      464  0.802 -20.86 0.36658   64.20 15
      465  0.803 -20.95 0.36658   64.20 15
      466  0.803 -20.77 0.36658   64.20 15
      467  0.805 -23.51 0.71220   64.20 15
      468  0.806 -24.00 0.84325   64.20 15
      469  0.806 -21.53 0.56159   64.20 15
      470  0.806 -23.25 0.56703   64.20 15
      471  0.806 -21.24 0.41417   64.20 15
      472  0.807 -23.99 0.84325   64.20 15
      473  0.807 -22.04 0.24971   64.20 15
      474  0.807 -21.29 0.51504   64.20 15
      475  0.808 -20.87 0.36658   64.20 15
      476  0.808 -22.18 0.24971   64.20 15
      477  0.809 -22.29 0.34134   64.20 15
      478  0.809 -23.01 0.40183   64.20 15
      479  0.809 -21.92 0.39670   64.20 15
      480  0.809 -22.18 0.24971   64.20 15
      481  0.809 -20.74 0.34778   64.20 15
      482  0.810 -20.63 0.34778   64.20 15
      483  0.810 -21.22 0.41417   64.20 15
      484  0.810 -21.62 0.56159   64.20 15
      485  0.810 -21.98 0.39670   64.20 15
      486  0.810 -24.18 0.82229   64.20 15
      487  0.811 -22.04 0.24971   64.20 15
      488  0.812 -22.05 0.24971   64.20 15
      489  0.813 -24.24 0.82229   64.20 15
      490  0.813 -21.43 0.51504   64.20 15
      491  0.815 -21.33 0.51504   64.20 15
      492  0.815 -21.13 0.41417   64.20 15
      493  0.816 -21.18 0.41417   64.20 15
      494  0.816 -21.60 0.56159   64.20 15
      495  0.817 -20.96 0.36658   64.20 15
      496  0.818 -23.45 0.71220   64.20 15
      497  0.819 -20.92 0.36658   64.20 15
      498  0.819 -20.70 0.34778   64.20 15
      499  0.819 -21.89 0.39670   64.20 15
      500  0.820 -23.58 0.80896   64.20 15
      501  0.821 -21.46 0.51504   64.20 15
      502  0.822 -23.27 0.56703   64.20 15
      503  0.822 -21.76 0.56159   64.20 15
      504  0.822 -21.53 0.51504   64.20 15
      505  0.823 -22.53 0.34134   64.20 15
      506  0.823 -21.20 0.41417   64.20 15
      507  0.823 -21.12 0.41417   64.20 15
      508  0.823 -23.74 0.80896   64.20 15
      509  0.826 -23.09 0.57236   64.20 15
      510  0.827 -23.69 0.81822   64.20 15
      511  0.827 -20.74 0.38987   64.20 15
      512  0.827 -23.70 0.81822   64.20 15
      513  0.828 -23.42 0.71961   64.20 15
      514  0.828 -20.75 0.38987   64.20 15
      515  0.829 -21.53 0.52764   64.20 15
      516  0.830 -21.03 0.39109   64.20 15
      517  0.832 -21.36 0.52764   64.20 15
      518  0.833 -23.89 0.84500   64.20 15
      519  0.833 -22.67 0.34757   64.20 15
      520  0.833 -21.42 0.52764   64.20 15
      521  0.835 -23.61 0.71961   64.20 15
      522  0.837 -21.88 0.40514   64.20 15
      523  0.839 -23.71 0.81822   64.20 15
      524  0.840 -22.80 0.34757   64.20 15
      525  0.840 -21.07 0.39109   64.20 15
