# counter  z     Mi(z=2) p      area     sample
      201  2.207 -25.44 0.27620 2236.00  1
      202  2.207 -24.71 0.16514 2236.00  1
      203  2.207 -25.63 0.40330 2236.00  1
      204  2.207 -25.53 0.33520 2236.00  1
      205  2.207 -25.79 0.40690 2236.00  1
      206  2.208 -25.34 0.22496 2236.00  1
      207  2.208 -26.52 0.43289 2236.00  1
      208  2.208 -25.61 0.29330 2236.00  1
      209  2.208 -26.76 0.41360 2236.00  1
      210  2.208 -25.35 0.24759 2236.00  1
      211  2.208 -26.04 0.45218 2236.00  1
      212  2.208 -26.39 0.43780 2236.00  1
      213  2.208 -25.48 0.27294 2236.00  1
      214  2.208 -25.28 0.23778 2236.00  1
      215  2.208 -24.28 0.10200 2236.00  1
      216  2.208 -25.68 0.40330 2236.00  1
      217  2.208 -27.27 0.38340 2236.00  1
      218  2.208 -25.39 0.23139 2236.00  1
      219  2.208 -25.62 0.40330 2236.00  1
      220  2.208 -25.56 0.33520 2236.00  1
      221  2.208 -24.88 0.24070 2236.00  1
      222  2.208 -25.40 0.23442 2236.00  1
      223  2.208 -24.90 0.20505 2236.00  1
      224  2.208 -25.51 0.27620 2236.00  1
      225  2.208 -25.04 0.24480 2236.00  1
      226  2.208 -25.55 0.29149 2236.00  1
      227  2.208 -26.22 0.53889 2236.00  1
      228  2.208 -24.58 0.13680 2236.00  1
      229  2.208 -25.89 0.33600 2236.00  1
      230  2.209 -26.45 0.39432 2236.00  1
      231  2.209 -26.45 0.46390 2236.00  1
      232  2.209 -25.67 0.39253 2236.00  1
      233  2.209 -24.76 0.16162 2236.00  1
      234  2.209 -27.26 0.33858 2236.00  1
      235  2.209 -25.68 0.39108 2236.00  1
      236  2.209 -24.37 0.11640 2236.00  1
      237  2.209 -24.57 0.11628 2236.00  1
      238  2.209 -25.81 0.40690 2236.00  1
      239  2.209 -25.89 0.32812 2236.00  1
      240  2.209 -25.95 0.40970 2236.00  1
      241  2.209 -26.24 0.55430 2236.00  1
      242  2.209 -26.08 0.46320 2236.00  1
      243  2.209 -25.53 0.33520 2236.00  1
      244  2.209 -26.57 0.45400 2236.00  1
      245  2.209 -25.34 0.24931 2236.00  1
      246  2.209 -25.41 0.24615 2236.00  1
      247  2.209 -25.50 0.26598 2236.00  1
      248  2.209 -26.87 0.43753 2236.00  1
      249  2.209 -26.84 0.49310 2236.00  1
      250  2.209 -25.97 0.41319 2236.00  1
      251  2.209 -24.73 0.15972 2236.00  1
      252  2.209 -26.25 0.54011 2236.00  1
      253  2.210 -26.00 0.38349 2236.00  1
      254  2.210 -26.38 0.43780 2236.00  1
      255  2.210 -25.86 0.33540 2236.00  1
      256  2.210 -25.91 0.35000 2236.00  1
      257  2.210 -25.41 0.25437 2236.00  1
      258  2.210 -25.27 0.25318 2236.00  1
      259  2.210 -26.39 0.40536 2236.00  1
      260  2.210 -25.11 0.26334 2236.00  1
      261  2.210 -25.08 0.27720 2236.00  1
      262  2.210 -26.01 0.37876 2236.00  1
      263  2.210 -24.24 0.09576 2236.00  1
      264  2.210 -24.40 0.11640 2236.00  1
      265  2.210 -25.08 0.26459 2236.00  1
      266  2.210 -26.25 0.55430 2236.00  1
      267  2.210 -26.26 0.52171 2236.00  1
      268  2.210 -24.59 0.13680 2236.00  1
      269  2.210 -25.35 0.25710 2236.00  1
      270  2.210 -25.06 0.26459 2236.00  1
      271  2.210 -24.36 0.11640 2236.00  1
      272  2.210 -24.55 0.12843 2236.00  1
      273  2.210 -27.40 0.47719 2236.00  1
      274  2.210 -26.48 0.43811 2236.00  1
      275  2.210 -25.59 0.32337 2236.00  1
      276  2.210 -26.51 0.46390 2236.00  1
      277  2.210 -24.95 0.20320 2236.00  1
      278  2.210 -24.59 0.12978 2236.00  1
      279  2.210 -24.83 0.23639 2236.00  1
      280  2.210 -24.04 0.00000 2236.00  1
      281  2.210 -25.20 0.28550 2236.00  1
      282  2.210 -25.08 0.27720 2236.00  1
      283  2.210 -26.44 0.44892 2236.00  1
      284  2.210 -26.64 0.48300 2236.00  1
      285  2.210 -25.93 0.42610 2236.00  1
      286  2.210 -24.90 0.20561 2236.00  1
      287  2.210 -26.97 0.47124 2236.00  1
      288  2.210 -24.95 0.22215 2236.00  1
      289  2.210 -24.45 0.08780 2236.00  1
      290  2.210 -25.67 0.37809 2236.00  1
      291  2.210 -23.93 0.00000 2236.00  1
      292  2.210 -25.92 0.38277 2236.00  1
      293  2.210 -26.47 0.40823 2236.00  1
      294  2.210 -24.80 0.16970 2236.00  1
      295  2.210 -24.97 0.22467 2236.00  1
      296  2.211 -24.95 0.22634 2236.00  1
      297  2.211 -24.63 0.16960 2236.00  1
      298  2.211 -24.64 0.16960 2236.00  1
      299  2.211 -26.03 0.46320 2236.00  1
      300  2.211 -25.00 0.22860 2236.00  1
      301  2.211 -24.59 0.13238 2236.00  1
      302  2.211 -26.81 0.35537 2236.00  1
      303  2.211 -26.39 0.43097 2236.00  1
      304  2.211 -25.17 0.26744 2236.00  1
      305  2.211 -25.99 0.42610 2236.00  1
      306  2.211 -25.18 0.29070 2236.00  1
      307  2.211 -25.77 0.35384 2236.00  1
      308  2.211 -25.23 0.25958 2236.00  1
      309  2.211 -26.39 0.43780 2236.00  1
      310  2.211 -25.21 0.28451 2236.00  1
      311  2.211 -24.80 0.15972 2236.00  1
      312  2.211 -26.44 0.46390 2236.00  1
      313  2.211 -25.22 0.26420 2236.00  1
      314  2.211 -25.41 0.25162 2236.00  1
      315  2.211 -24.86 0.23341 2236.00  1
      316  2.211 -25.58 0.32638 2236.00  1
      317  2.211 -26.26 0.48280 2236.00  1
      318  2.211 -24.91 0.22597 2236.00  1
      319  2.211 -25.71 0.40330 2236.00  1
      320  2.211 -25.60 0.33004 2236.00  1
      321  2.211 -24.72 0.16960 2236.00  1
      322  2.211 -25.72 0.36160 2236.00  1
      323  2.211 -25.13 0.27616 2236.00  1
      324  2.211 -25.64 0.40330 2236.00  1
      325  2.211 -23.76 0.00000 2236.00  1
      326  2.211 -26.86 0.49310 2236.00  1
      327  2.211 -25.15 0.28707 2236.00  1
      328  2.211 -25.48 0.24018 2236.00  1
      329  2.211 -24.83 0.23752 2236.00  1
      330  2.211 -24.44 0.08654 2236.00  1
      331  2.211 -25.04 0.24640 2236.00  1
      332  2.212 -25.11 0.27720 2236.00  1
      333  2.212 -27.39 0.43743 2236.00  1
      334  2.212 -26.09 0.44917 2236.00  1
      335  2.212 -25.18 0.29070 2236.00  1
      336  2.212 -24.99 0.22860 2236.00  1
      337  2.212 -25.91 0.33600 2236.00  1
      338  2.212 -25.69 0.37757 2236.00  1
      339  2.212 -25.62 0.31995 2236.00  1
      340  2.212 -26.16 0.48791 2236.00  1
      341  2.212 -27.97 0.36492 2236.00  1
      342  2.212 -26.33 0.40133 2236.00  1
      343  2.212 -25.73 0.35474 2236.00  1
      344  2.212 -24.87 0.24070 2236.00  1
      345  2.212 -26.30 0.51733 2236.00  1
      346  2.212 -26.05 0.46320 2236.00  1
      347  2.212 -27.00 0.51050 2236.00  1
      348  2.212 -24.39 0.11392 2236.00  1
      349  2.212 -24.82 0.22253 2236.00  1
      350  2.212 -26.67 0.47455 2236.00  1
      351  2.212 -25.43 0.27620 2236.00  1
      352  2.212 -24.42 0.10255 2236.00  1
